NAME,DATE,PRCP,TAVG,TMAX,TMIN
"BROOME AIRPORT, AS",15-01-86,0,86,94,76
"BROOME AIRPORT, AS",16-01-86,0,84,94,80
"BROOME AIRPORT, AS",17-01-86,0.26,81,88,75
"BROOME AIRPORT, AS",18-01-86,0.16,86,90,74
"BROOME AIRPORT, AS",19-01-86,0,87,90,84
"BROOME AIRPORT, AS",20-01-86,0,84,87,84
"BROOME AIRPORT, AS",21-01-86,2.13,85,89,75
"BROOME AIRPORT, AS",22-01-86,0.42,78,84,78
"BROOME AIRPORT, AS",23-01-86,0.45,77,82,66
"BROOME AIRPORT, AS",24-01-86,0.01,82,88,72
"BROOME AIRPORT, AS",25-01-86,0,84,90,75
"BROOME AIRPORT, AS",26-01-86,0,84,89,74
"BROOME AIRPORT, AS",27-01-86,0,84,88,81
"BROOME AIRPORT, AS",28-01-86,0,85,90,79
"BROOME AIRPORT, AS",29-01-86,0,86,91,82
"BROOME AIRPORT, AS",30-01-86,0,85,89,81
"BROOME AIRPORT, AS",31-01-86,0,86,91,82
"BROOME AIRPORT, AS",01-02-86,0,86,90,82
"BROOME AIRPORT, AS",02-02-86,0,86,91,83
"BROOME AIRPORT, AS",03-02-86,0,87,90,84
"BROOME AIRPORT, AS",04-02-86,0,87,91,83
"BROOME AIRPORT, AS",05-02-86,0,86,90,82
"BROOME AIRPORT, AS",06-02-86,0,87,90,81
"BROOME AIRPORT, AS",07-02-86,0,87,91,82
"BROOME AIRPORT, AS",08-02-86,0,87,92,83
"BROOME AIRPORT, AS",09-02-86,0,88,92,81
"BROOME AIRPORT, AS",10-02-86,0,87,92,84
"BROOME AIRPORT, AS",11-02-86,0,87,92,82
"BROOME AIRPORT, AS",12-02-86,0,87,91,83
"BROOME AIRPORT, AS",13-02-86,0,86,94,83
"BROOME AIRPORT, AS",14-02-86,0,87,91,78
"BROOME AIRPORT, AS",15-02-86,0.8,87,91,76
"BROOME AIRPORT, AS",16-02-86,0,82,89,83
"BROOME AIRPORT, AS",17-02-86,0.01,80,93,76
"BROOME AIRPORT, AS",18-02-86,0.14,81,91,76
"BROOME AIRPORT, AS",19-02-86,0.43,81,92,76
"BROOME AIRPORT, AS",20-02-86,0.37,85,89,76
"BROOME AIRPORT, AS",21-02-86,0,82,89,78
"BROOME AIRPORT, AS",22-02-86,0.06,84,89,77
"BROOME AIRPORT, AS",23-02-86,0.94,86,88,78
"BROOME AIRPORT, AS",24-02-86,0,81,87,83
"BROOME AIRPORT, AS",25-02-86,0.01,85,90,74
"BROOME AIRPORT, AS",26-02-86,0,85,91,78
"BROOME AIRPORT, AS",27-02-86,0,86,93,78
"BROOME AIRPORT, AS",28-02-86,0,87,91,79
"BROOME AIRPORT, AS",01-03-86,0,85,93,74
"BROOME AIRPORT, AS",02-03-86,0.26,87,95,68
"BROOME AIRPORT, AS",03-03-86,0,86,94,81
"BROOME AIRPORT, AS",04-03-86,0,85,93,79
"BROOME AIRPORT, AS",05-03-86,0,85,92,78
"BROOME AIRPORT, AS",06-03-86,0,85,90,78
"BROOME AIRPORT, AS",07-03-86,0,87,91,80
"BROOME AIRPORT, AS",08-03-86,0,87,93,80
"BROOME AIRPORT, AS",09-03-86,0,85,94,83
"BROOME AIRPORT, AS",10-03-86,0.67,87,94,69
"BROOME AIRPORT, AS",11-03-86,0,87,94,79
"BROOME AIRPORT, AS",12-03-86,0,86,91,79
"BROOME AIRPORT, AS",13-03-86,0,86,93,81
"BROOME AIRPORT, AS",14-03-86,0,89,99,79
"BROOME AIRPORT, AS",15-03-86,0,87,94,76
"BROOME AIRPORT, AS",16-03-86,0,87,98,81
"BROOME AIRPORT, AS",17-03-86,0,88,96,76
"BROOME AIRPORT, AS",18-03-86,0,88,99,76
"BROOME AIRPORT, AS",19-03-86,0,89,92,78
"BROOME AIRPORT, AS",20-03-86,0,88,94,77
"BROOME AIRPORT, AS",21-03-86,0,88,93,84
"BROOME AIRPORT, AS",22-03-86,0,89,94,83
"BROOME AIRPORT, AS",23-03-86,0,88,93,82
"BROOME AIRPORT, AS",24-03-86,0,90,98,83
"BROOME AIRPORT, AS",25-03-86,0,88,95,81
"BROOME AIRPORT, AS",26-03-86,0,85,92,80
"BROOME AIRPORT, AS",27-03-86,0.17,88,94,71
"BROOME AIRPORT, AS",28-03-86,0,89,99,81
"BROOME AIRPORT, AS",29-03-86,0,88,95,83
"BROOME AIRPORT, AS",30-03-86,0,88,97,78
"BROOME AIRPORT, AS",31-03-86,0,89,96,78
"BROOME AIRPORT, AS",01-04-86,0,90,97,84
"BROOME AIRPORT, AS",02-04-86,0,90,95,84
"BROOME AIRPORT, AS",03-04-86,0.01,89,94,83
"BROOME AIRPORT, AS",04-04-86,0,86,95,83
"BROOME AIRPORT, AS",05-04-86,0,89,98,78
"BROOME AIRPORT, AS",06-04-86,0,92,105,78
"BROOME AIRPORT, AS",07-04-86,0,92,105,67
"BROOME AIRPORT, AS",08-04-86,0,88,99,73
"BROOME AIRPORT, AS",09-04-86,0,88,102,72
"BROOME AIRPORT, AS",10-04-86,0,87,96,73
"BROOME AIRPORT, AS",11-04-86,0,85,93,74
"BROOME AIRPORT, AS",12-04-86,0.11,86,95,76
"BROOME AIRPORT, AS",13-04-86,0,84,95,72
"BROOME AIRPORT, AS",14-04-86,0,89,96,74
"BROOME AIRPORT, AS",15-04-86,0,86,91,81
"BROOME AIRPORT, AS",16-04-86,0,87,93,84
"BROOME AIRPORT, AS",17-04-86,0,87,97,79
"BROOME AIRPORT, AS",18-04-86,0,86,99,74
"BROOME AIRPORT, AS",19-04-86,0,85,96,71
"BROOME AIRPORT, AS",20-04-86,0,86,96,66
"BROOME AIRPORT, AS",21-04-86,0,86,98,69
"BROOME AIRPORT, AS",22-04-86,0,87,98,69
"BROOME AIRPORT, AS",23-04-86,0,85,92,71
"BROOME AIRPORT, AS",24-04-86,0,89,101,72
"BROOME AIRPORT, AS",25-04-86,0,87,102,69
"BROOME AIRPORT, AS",26-04-86,0,87,98,71
"BROOME AIRPORT, AS",27-04-86,0,86,99,69
"BROOME AIRPORT, AS",28-04-86,0,85,97,68
"BROOME AIRPORT, AS",29-04-86,0,81,90,66
"BROOME AIRPORT, AS",30-04-86,0,79,89,67
"BROOME AIRPORT, AS",01-05-86,0,76,87,66
"BROOME AIRPORT, AS",02-05-86,0,74,87,63
"BROOME AIRPORT, AS",03-05-86,0,80,92,60
"BROOME AIRPORT, AS",04-05-86,0,81,94,60
"BROOME AIRPORT, AS",05-05-86,0,80,91,60
"BROOME AIRPORT, AS",06-05-86,0,78,86,65
"BROOME AIRPORT, AS",07-05-86,0,79,88,68
"BROOME AIRPORT, AS",08-05-86,0,82,95,65
"BROOME AIRPORT, AS",09-05-86,0,85,96,65
"BROOME AIRPORT, AS",10-05-86,0,82,95,67
"BROOME AIRPORT, AS",11-05-86,0,83,96,64
"BROOME AIRPORT, AS",12-05-86,0,84,93,67
"BROOME AIRPORT, AS",13-05-86,0,78,85,69
"BROOME AIRPORT, AS",14-05-86,0,80,87,68
"BROOME AIRPORT, AS",15-05-86,0,78,86,68
"BROOME AIRPORT, AS",16-05-86,0,79,87,69
"BROOME AIRPORT, AS",17-05-86,0,80,88,69
"BROOME AIRPORT, AS",18-05-86,0,80,89,69
"BROOME AIRPORT, AS",19-05-86,0,81,87,68
"BROOME AIRPORT, AS",20-05-86,0,82,89,71
"BROOME AIRPORT, AS",21-05-86,0,81,86,69
"BROOME AIRPORT, AS",22-05-86,0,78,86,70
"BROOME AIRPORT, AS",23-05-86,0,80,90,68
"BROOME AIRPORT, AS",24-05-86,0,80,92,66
"BROOME AIRPORT, AS",25-05-86,0,82,96,65
"BROOME AIRPORT, AS",26-05-86,0,81,94,62
"BROOME AIRPORT, AS",27-05-86,0,81,93,62
"BROOME AIRPORT, AS",28-05-86,0,80,91,60
"BROOME AIRPORT, AS",29-05-86,0,81,92,66
"BROOME AIRPORT, AS",30-05-86,0,77,90,65
"BROOME AIRPORT, AS",31-05-86,0,78,89,62
"BROOME AIRPORT, AS",01-06-86,0,79,91,64
"BROOME AIRPORT, AS",02-06-86,0,79,87,70
"BROOME AIRPORT, AS",03-06-86,0,76,84,69
"BROOME AIRPORT, AS",04-06-86,0,80,88,67
"BROOME AIRPORT, AS",05-06-86,0,78,89,72
"BROOME AIRPORT, AS",06-06-86,0.02,77,89,67
"BROOME AIRPORT, AS",07-06-86,0,71,78,68
"BROOME AIRPORT, AS",08-06-86,0.02,79,87,67
"BROOME AIRPORT, AS",09-06-86,0,82,94,68
"BROOME AIRPORT, AS",10-06-86,0,81,93,65
"BROOME AIRPORT, AS",11-06-86,0,79,90,65
"BROOME AIRPORT, AS",12-06-86,0,77,86,67
"BROOME AIRPORT, AS",13-06-86,0,75,92,63
"BROOME AIRPORT, AS",14-06-86,0,76,90,60
"BROOME AIRPORT, AS",15-06-86,0,78,91,57
"BROOME AIRPORT, AS",16-06-86,0,79,90,57
"BROOME AIRPORT, AS",17-06-86,0,76,83,67
"BROOME AIRPORT, AS",18-06-86,0.86,72,80,64
"BROOME AIRPORT, AS",19-06-86,0.19,73,79,65
"BROOME AIRPORT, AS",20-06-86,0,73,81,63
"BROOME AIRPORT, AS",21-06-86,0,71,80,62
"BROOME AIRPORT, AS",22-06-86,0,72,81,59
"BROOME AIRPORT, AS",23-06-86,0,73,81,62
"BROOME AIRPORT, AS",24-06-86,0,76,85,65
"BROOME AIRPORT, AS",25-06-86,0,76,85,68
"BROOME AIRPORT, AS",26-06-86,0.32,76,83,70
"BROOME AIRPORT, AS",27-06-86,1.14,70,78,71
"BROOME AIRPORT, AS",28-06-86,0,72,78,59
"BROOME AIRPORT, AS",29-06-86,0,73,79,65
"BROOME AIRPORT, AS",30-06-86,0.31,69,74,63
"BROOME AIRPORT, AS",01-07-86,0.02,70,76,65
"BROOME AIRPORT, AS",02-07-86,0,67,77,60
"BROOME AIRPORT, AS",03-07-86,0,73,80,51
"BROOME AIRPORT, AS",04-07-86,0,71,82,53
"BROOME AIRPORT, AS",05-07-86,0,73,86,54
"BROOME AIRPORT, AS",06-07-86,0,72,81,57
"BROOME AIRPORT, AS",07-07-86,0,73,81,59
"BROOME AIRPORT, AS",08-07-86,0,73,82,66
"BROOME AIRPORT, AS",09-07-86,0,74,86,62
"BROOME AIRPORT, AS",10-07-86,0,72,82,62
"BROOME AIRPORT, AS",11-07-86,0,71,83,62
"BROOME AIRPORT, AS",12-07-86,0,73,84,58
"BROOME AIRPORT, AS",13-07-86,0,74,83,61
"BROOME AIRPORT, AS",14-07-86,0,72,82,67
"BROOME AIRPORT, AS",15-07-86,0.14,71,79,69
"BROOME AIRPORT, AS",16-07-86,0,68,76,62
"BROOME AIRPORT, AS",17-07-86,0,70,78,59
"BROOME AIRPORT, AS",18-07-86,0,71,81,63
"BROOME AIRPORT, AS",19-07-86,0,74,89,62
"BROOME AIRPORT, AS",20-07-86,0,75,85,63
"BROOME AIRPORT, AS",21-07-86,0,74,85,62
"BROOME AIRPORT, AS",22-07-86,0.02,69,73,64
"BROOME AIRPORT, AS",23-07-86,0,69,76,61
"BROOME AIRPORT, AS",24-07-86,0,69,78,61
"BROOME AIRPORT, AS",25-07-86,0,69,78,61
"BROOME AIRPORT, AS",26-07-86,0,69,78,60
"BROOME AIRPORT, AS",27-07-86,0,68,77,59
"BROOME AIRPORT, AS",28-07-86,0,73,79,59
"BROOME AIRPORT, AS",29-07-86,0,69,80,59
"BROOME AIRPORT, AS",30-07-86,0,66,79,51
"BROOME AIRPORT, AS",31-07-86,0,69,80,49
"BROOME AIRPORT, AS",01-08-86,0,74,86,58
"BROOME AIRPORT, AS",02-08-86,0,74,84,58
"BROOME AIRPORT, AS",03-08-86,0,68,79,62
"BROOME AIRPORT, AS",04-08-86,0,67,78,52
"BROOME AIRPORT, AS",05-08-86,0,67,79,53
"BROOME AIRPORT, AS",06-08-86,0,65,78,49
"BROOME AIRPORT, AS",07-08-86,0,67,80,45
"BROOME AIRPORT, AS",08-08-86,0,65,79,45
"BROOME AIRPORT, AS",09-08-86,0,64,76,51
"BROOME AIRPORT, AS",10-08-86,0,67,82,49
"BROOME AIRPORT, AS",11-08-86,0,70,81,54
"BROOME AIRPORT, AS",12-08-86,0,68,78,62
"BROOME AIRPORT, AS",13-08-86,0,65,73,57
"BROOME AIRPORT, AS",14-08-86,0,65,75,55
"BROOME AIRPORT, AS",15-08-86,0,69,80,51
"BROOME AIRPORT, AS",16-08-86,0,70,81,60
"BROOME AIRPORT, AS",17-08-86,0,67,81,59
"BROOME AIRPORT, AS",18-08-86,0,71,85,52
"BROOME AIRPORT, AS",19-08-86,0,77,89,57
"BROOME AIRPORT, AS",20-08-86,0,74,82,69
"BROOME AIRPORT, AS",21-08-86,0,75,85,66
"BROOME AIRPORT, AS",22-08-86,0,72,81,63
"BROOME AIRPORT, AS",23-08-86,0,73,81,60
"BROOME AIRPORT, AS",24-08-86,0,71,79,66
"BROOME AIRPORT, AS",25-08-86,0,71,81,60
"BROOME AIRPORT, AS",26-08-86,0,78,92,59
"BROOME AIRPORT, AS",27-08-86,0,74,91,60
"BROOME AIRPORT, AS",28-08-86,0,73,80,60
"BROOME AIRPORT, AS",29-08-86,0,76,82,65
"BROOME AIRPORT, AS",30-08-86,0,82,93,65
"BROOME AIRPORT, AS",31-08-86,0,82,92,71
"BROOME AIRPORT, AS",01-09-86,0,79,91,68
"BROOME AIRPORT, AS",02-09-86,0,74,88,63
"BROOME AIRPORT, AS",03-09-86,0,71,87,54
"BROOME AIRPORT, AS",04-09-86,0,70,84,50
"BROOME AIRPORT, AS",05-09-86,0,72,85,54
"BROOME AIRPORT, AS",06-09-86,0,73,89,56
"BROOME AIRPORT, AS",07-09-86,0,74,87,56
"BROOME AIRPORT, AS",08-09-86,0.01,75,82,60
"BROOME AIRPORT, AS",09-09-86,0.01,73,81,64
"BROOME AIRPORT, AS",10-09-86,0.01,76,81,61
"BROOME AIRPORT, AS",11-09-86,0,75,82,66
"BROOME AIRPORT, AS",12-09-86,0,79,90,65
"BROOME AIRPORT, AS",13-09-86,0,79,88,72
"BROOME AIRPORT, AS",14-09-86,0,77,83,74
"BROOME AIRPORT, AS",15-09-86,0,75,80,72
"BROOME AIRPORT, AS",16-09-86,0,75,90,70
"BROOME AIRPORT, AS",17-09-86,0,79,94,63
"BROOME AIRPORT, AS",18-09-86,0,75,80,71
"BROOME AIRPORT, AS",19-09-86,0,75,79,70
"BROOME AIRPORT, AS",20-09-86,0,77,81,71
"BROOME AIRPORT, AS",21-09-86,0,77,81,65
"BROOME AIRPORT, AS",22-09-86,0,76,82,72
"BROOME AIRPORT, AS",23-09-86,0,76,81,72
"BROOME AIRPORT, AS",24-09-86,0,74,81,71
"BROOME AIRPORT, AS",25-09-86,0,77,82,64
"BROOME AIRPORT, AS",26-09-86,0,83,99,73
"BROOME AIRPORT, AS",27-09-86,0,88,102,73
"BROOME AIRPORT, AS",28-09-86,0,87,103,72
"BROOME AIRPORT, AS",29-09-86,0,91,101,70
"BROOME AIRPORT, AS",30-09-86,0,85,98,74
"BROOME AIRPORT, AS",01-10-86,0,83,93,73
"BROOME AIRPORT, AS",02-10-86,0,81,89,74
"BROOME AIRPORT, AS",03-10-86,0,78,84,72
"BROOME AIRPORT, AS",04-10-86,0,79,83,74
"BROOME AIRPORT, AS",05-10-86,0,78,83,74
"BROOME AIRPORT, AS",06-10-86,0,79,83,72
"BROOME AIRPORT, AS",07-10-86,0,78,83,74
"BROOME AIRPORT, AS",08-10-86,0,78,82,73
"BROOME AIRPORT, AS",09-10-86,0,79,84,73
"BROOME AIRPORT, AS",10-10-86,0,76,82,71
"BROOME AIRPORT, AS",11-10-86,0,77,83,62
"BROOME AIRPORT, AS",12-10-86,0,78,84,71
"BROOME AIRPORT, AS",13-10-86,0,78,82,74
"BROOME AIRPORT, AS",14-10-86,0,79,83,73
"BROOME AIRPORT, AS",15-10-86,0,78,84,74
"BROOME AIRPORT, AS",16-10-86,0,78,85,73
"BROOME AIRPORT, AS",17-10-86,0,78,83,75
"BROOME AIRPORT, AS",18-10-86,0,78,83,75
"BROOME AIRPORT, AS",19-10-86,0,79,84,74
"BROOME AIRPORT, AS",20-10-86,0,80,84,74
"BROOME AIRPORT, AS",21-10-86,0,79,85,74
"BROOME AIRPORT, AS",22-10-86,0,78,82,74
"BROOME AIRPORT, AS",23-10-86,0,79,83,68
"BROOME AIRPORT, AS",24-10-86,0,79,83,73
"BROOME AIRPORT, AS",25-10-86,0,79,84,75
"BROOME AIRPORT, AS",26-10-86,0,79,83,75
"BROOME AIRPORT, AS",27-10-86,0,79,83,75
"BROOME AIRPORT, AS",28-10-86,0,80,85,75
"BROOME AIRPORT, AS",29-10-86,0,80,85,76
"BROOME AIRPORT, AS",30-10-86,0,81,85,76
"BROOME AIRPORT, AS",31-10-86,0,82,89,76
"BROOME AIRPORT, AS",01-11-86,0,83,90,74
"BROOME AIRPORT, AS",02-11-86,0,87,98,76
"BROOME AIRPORT, AS",03-11-86,1.31,87,98,71
"BROOME AIRPORT, AS",04-11-86,0,83,88,76
"BROOME AIRPORT, AS",05-11-86,0,83,87,79
"BROOME AIRPORT, AS",06-11-86,0,82,87,79
"BROOME AIRPORT, AS",07-11-86,0,84,89,78
"BROOME AIRPORT, AS",08-11-86,0,83,87,79
"BROOME AIRPORT, AS",09-11-86,0,83,89,79
"BROOME AIRPORT, AS",10-11-86,0,85,91,75
"BROOME AIRPORT, AS",11-11-86,0,82,88,76
"BROOME AIRPORT, AS",12-11-86,0,88,103,72
"BROOME AIRPORT, AS",13-11-86,0,86,92,70
"BROOME AIRPORT, AS",14-11-86,0,83,88,77
"BROOME AIRPORT, AS",15-11-86,0,82,86,80
"BROOME AIRPORT, AS",16-11-86,0,82,87,78
"BROOME AIRPORT, AS",17-11-86,0,81,85,77
"BROOME AIRPORT, AS",18-11-86,0,85,98,78
"BROOME AIRPORT, AS",19-11-86,0,90,106,73
"BROOME AIRPORT, AS",20-11-86,0,85,91,78
"BROOME AIRPORT, AS",21-11-86,0,84,101,79
"BROOME AIRPORT, AS",22-11-86,0,84,91,78
"BROOME AIRPORT, AS",23-11-86,0,84,89,78
"BROOME AIRPORT, AS",24-11-86,0,84,90,79
"BROOME AIRPORT, AS",25-11-86,0,84,89,80
"BROOME AIRPORT, AS",26-11-86,0,85,89,80
"BROOME AIRPORT, AS",27-11-86,0,86,90,80
"BROOME AIRPORT, AS",28-11-86,0,88,93,83
"BROOME AIRPORT, AS",29-11-86,0,85,91,83
"BROOME AIRPORT, AS",30-11-86,0,85,89,80
"BROOME AIRPORT, AS",01-12-86,0,84,88,80
"BROOME AIRPORT, AS",02-12-86,0,84,89,79
"BROOME AIRPORT, AS",03-12-86,0,83,87,79
"BROOME AIRPORT, AS",04-12-86,0,83,89,79
"BROOME AIRPORT, AS",05-12-86,0,83,88,78
"BROOME AIRPORT, AS",06-12-86,0,83,88,79
"BROOME AIRPORT, AS",07-12-86,0,85,92,79
"BROOME AIRPORT, AS",08-12-86,0,88,99,80
"BROOME AIRPORT, AS",09-12-86,0,87,96,77
"BROOME AIRPORT, AS",10-12-86,0,87,96,80
"BROOME AIRPORT, AS",11-12-86,0,86,91,81
"BROOME AIRPORT, AS",12-12-86,0,86,92,82
"BROOME AIRPORT, AS",13-12-86,0,87,95,81
"BROOME AIRPORT, AS",14-12-86,0,86,92,82
"BROOME AIRPORT, AS",15-12-86,0,86,90,82
"BROOME AIRPORT, AS",16-12-86,0,86,92,81
"BROOME AIRPORT, AS",17-12-86,0,88,98,80
"BROOME AIRPORT, AS",18-12-86,0,86,93,78
"BROOME AIRPORT, AS",19-12-86,0,85,90,79
"BROOME AIRPORT, AS",20-12-86,0,85,91,80
"BROOME AIRPORT, AS",21-12-86,0,86,90,78
"BROOME AIRPORT, AS",22-12-86,0,87,92,83
"BROOME AIRPORT, AS",23-12-86,0,88,95,81
"BROOME AIRPORT, AS",24-12-86,0,88,92,82
"BROOME AIRPORT, AS",25-12-86,0,87,91,84
"BROOME AIRPORT, AS",26-12-86,0,87,91,83
"BROOME AIRPORT, AS",27-12-86,0,87,92,83
"BROOME AIRPORT, AS",28-12-86,0,88,99,82
"BROOME AIRPORT, AS",29-12-86,0,88,94,84
"BROOME AIRPORT, AS",30-12-86,0,90,95,82
"BROOME AIRPORT, AS",31-12-86,0,90,96,85
"BROOME AIRPORT, AS",01-01-87,0.02,90,98,84
"BROOME AIRPORT, AS",02-01-87,0,88,96,86
"BROOME AIRPORT, AS",03-01-87,0,87,93,82
"BROOME AIRPORT, AS",04-01-87,0.08,89,99,79
"BROOME AIRPORT, AS",05-01-87,0,88,95,84
"BROOME AIRPORT, AS",06-01-87,0.72,87,91,74
"BROOME AIRPORT, AS",07-01-87,0.06,86,92,78
"BROOME AIRPORT, AS",08-01-87,0,88,92,78
"BROOME AIRPORT, AS",09-01-87,0,87,96,82
"BROOME AIRPORT, AS",10-01-87,0,88,97,78
"BROOME AIRPORT, AS",11-01-87,0,87,94,82
"BROOME AIRPORT, AS",12-01-87,0.9,87,95,78
"BROOME AIRPORT, AS",13-01-87,0.1,86,93,81
"BROOME AIRPORT, AS",14-01-87,1.06,83,87,75
"BROOME AIRPORT, AS",15-01-87,0,87,93,78
"BROOME AIRPORT, AS",16-01-87,0,84,91,82
"BROOME AIRPORT, AS",17-01-87,0.65,80,85,77
"BROOME AIRPORT, AS",18-01-87,1.76,81,84,76
"BROOME AIRPORT, AS",19-01-87,1.32,84,88,74
"BROOME AIRPORT, AS",20-01-87,0.11,85,89,80
"BROOME AIRPORT, AS",21-01-87,0,85,88,80
"BROOME AIRPORT, AS",22-01-87,0,84,89,81
"BROOME AIRPORT, AS",23-01-87,0,84,88,80
"BROOME AIRPORT, AS",24-01-87,0,84,88,80
"BROOME AIRPORT, AS",25-01-87,0,85,88,80
"BROOME AIRPORT, AS",26-01-87,0,84,88,81
"BROOME AIRPORT, AS",27-01-87,0,85,89,80
"BROOME AIRPORT, AS",28-01-87,0,86,89,82
"BROOME AIRPORT, AS",29-01-87,0,86,90,82
"BROOME AIRPORT, AS",30-01-87,0,84,90,82
"BROOME AIRPORT, AS",31-01-87,2.39,84,94,75
"BROOME AIRPORT, AS",01-02-87,2.16,85,94,76
"BROOME AIRPORT, AS",02-02-87,0.06,87,96,81
"BROOME AIRPORT, AS",03-02-87,0.09,83,89,79
"BROOME AIRPORT, AS",04-02-87,0.77,82,86,77
"BROOME AIRPORT, AS",05-02-87,0.09,82,89,77
"BROOME AIRPORT, AS",06-02-87,0.25,81,86,77
"BROOME AIRPORT, AS",07-02-87,0.01,82,87,75
"BROOME AIRPORT, AS",08-02-87,0,84,87,79
"BROOME AIRPORT, AS",09-02-87,0,84,88,81
"BROOME AIRPORT, AS",10-02-87,0.16,80,85,80
"BROOME AIRPORT, AS",11-02-87,2.85,83,87,74
"BROOME AIRPORT, AS",12-02-87,0.19,83,87,77
"BROOME AIRPORT, AS",13-02-87,0.64,83,88,74
"BROOME AIRPORT, AS",14-02-87,0.05,85,89,74
"BROOME AIRPORT, AS",15-02-87,0.2,85,89,76
"BROOME AIRPORT, AS",16-02-87,0,85,88,82
"BROOME AIRPORT, AS",17-02-87,0.03,85,89,77
"BROOME AIRPORT, AS",18-02-87,0,86,89,82
"BROOME AIRPORT, AS",19-02-87,0,86,89,82
"BROOME AIRPORT, AS",20-02-87,0,86,90,82
"BROOME AIRPORT, AS",21-02-87,0.06,84,89,76
"BROOME AIRPORT, AS",22-02-87,0.06,89,98,79
"BROOME AIRPORT, AS",23-02-87,0.02,82,87,78
"BROOME AIRPORT, AS",24-02-87,0.35,78,80,76
"BROOME AIRPORT, AS",25-02-87,2.31,80,83,75
"BROOME AIRPORT, AS",26-02-87,0.9,83,86,78
"BROOME AIRPORT, AS",27-02-87,0.01,82,87,80
"BROOME AIRPORT, AS",28-02-87,0,82,90,75
"BROOME AIRPORT, AS",01-03-87,0,81,88,73
"BROOME AIRPORT, AS",02-03-87,0,81,88,72
"BROOME AIRPORT, AS",03-03-87,0,83,88,72
"BROOME AIRPORT, AS",04-03-87,0,83,87,78
"BROOME AIRPORT, AS",05-03-87,0,84,89,80
"BROOME AIRPORT, AS",06-03-87,0,85,90,79
"BROOME AIRPORT, AS",07-03-87,0,85,89,80
"BROOME AIRPORT, AS",08-03-87,0,86,99,77
"BROOME AIRPORT, AS",09-03-87,0,88,99,77
"BROOME AIRPORT, AS",10-03-87,0,88,98,73
"BROOME AIRPORT, AS",11-03-87,0,87,100,76
"BROOME AIRPORT, AS",12-03-87,0,90,102,74
"BROOME AIRPORT, AS",13-03-87,0,89,95,79
"BROOME AIRPORT, AS",14-03-87,0,87,90,80
"BROOME AIRPORT, AS",15-03-87,0,86,92,80
"BROOME AIRPORT, AS",16-03-87,0,86,94,79
"BROOME AIRPORT, AS",17-03-87,0,86,91,79
"BROOME AIRPORT, AS",18-03-87,0,89,97,81
"BROOME AIRPORT, AS",19-03-87,0,88,95,81
"BROOME AIRPORT, AS",20-03-87,0,88,93,82
"BROOME AIRPORT, AS",21-03-87,0,86,91,83
"BROOME AIRPORT, AS",22-03-87,0,85,92,77
"BROOME AIRPORT, AS",23-03-87,0,84,92,76
"BROOME AIRPORT, AS",24-03-87,0,83,92,77
"BROOME AIRPORT, AS",25-03-87,0,86,92,75
"BROOME AIRPORT, AS",26-03-87,0,89,92,80
"BROOME AIRPORT, AS",27-03-87,0,85,90,79
"BROOME AIRPORT, AS",28-03-87,0,86,93,77
"BROOME AIRPORT, AS",29-03-87,0,89,99,78
"BROOME AIRPORT, AS",30-03-87,0,92,102,79
"BROOME AIRPORT, AS",31-03-87,0,88,101,81
"BROOME AIRPORT, AS",01-04-87,0,83,98,72
"BROOME AIRPORT, AS",02-04-87,0,85,96,67
"BROOME AIRPORT, AS",03-04-87,0,82,96,69
"BROOME AIRPORT, AS",04-04-87,0,83,94,68
"BROOME AIRPORT, AS",05-04-87,0,87,97,67
"BROOME AIRPORT, AS",06-04-87,0,86,94,72
"BROOME AIRPORT, AS",07-04-87,0,87,98,81
"BROOME AIRPORT, AS",08-04-87,0,86,92,79
"BROOME AIRPORT, AS",09-04-87,0,89,103,75
"BROOME AIRPORT, AS",10-04-87,0,85,97,77
"BROOME AIRPORT, AS",11-04-87,0,88,103,71
"BROOME AIRPORT, AS",12-04-87,0,91,100,68
"BROOME AIRPORT, AS",13-04-87,0,81,92,81
"BROOME AIRPORT, AS",14-04-87,0.02,82,91,75
"BROOME AIRPORT, AS",15-04-87,0.01,85,95,75
"BROOME AIRPORT, AS",16-04-87,0,85,90,76
"BROOME AIRPORT, AS",17-04-87,0,86,99,77
"BROOME AIRPORT, AS",18-04-87,0,83,97,69
"BROOME AIRPORT, AS",19-04-87,0,82,97,67
"BROOME AIRPORT, AS",20-04-87,0,82,96,66
"BROOME AIRPORT, AS",21-04-87,0,83,94,68
"BROOME AIRPORT, AS",22-04-87,0,83,97,68
"BROOME AIRPORT, AS",23-04-87,0,89,96,65
"BROOME AIRPORT, AS",24-04-87,0,83,97,64
"BROOME AIRPORT, AS",25-04-87,0,84,98,64
"BROOME AIRPORT, AS",26-04-87,0,82,91,68
"BROOME AIRPORT, AS",27-04-87,0,83,90,69
"BROOME AIRPORT, AS",28-04-87,0,83,90,76
"BROOME AIRPORT, AS",29-04-87,0,83,95,75
"BROOME AIRPORT, AS",30-04-87,0,87,94,77
"BROOME AIRPORT, AS",01-05-87,0,88,95,82
"BROOME AIRPORT, AS",02-05-87,0,88,99,82
"BROOME AIRPORT, AS",03-05-87,0,88,99,80
"BROOME AIRPORT, AS",04-05-87,0,86,96,78
"BROOME AIRPORT, AS",05-05-87,0,84,98,74
"BROOME AIRPORT, AS",06-05-87,0,85,97,72
